date,Open,High,Low,Close,Adj Close,Volume
2023-04-05,7010.0,7160.0,6950.0,7140.0,7140.0,40375700
2023-04-06,7160.0,7190.0,6920.0,7010.0,7010.0,29196300
2023-04-07,6980.0,7140.0,6730.0,7140.0,7140.0,29739500
2023-04-10,7140.0,7370.0,7070.0,7300.0,7300.0,42605900
2023-04-11,7300.0,7470.0,7160.0,7250.0,7250.0,25504800
2023-04-12,7400.0,7550.0,7370.0,7440.0,7440.0,34104400
2023-04-13,7520.0,7550.0,7370.0,7440.0,7440.0,18457100
2023-04-14,7470.0,7550.0,7220.0,7300.0,7300.0,43731200
2023-04-17,7220.0,7300.0,7100.0,7250.0,7250.0,26215700
2023-04-18,7250.0,7280.0,7030.0,7100.0,7100.0,23042700
2023-04-19,7100.0,7190.0,6980.0,7070.0,7070.0,28695100
2023-04-20,6980.0,7030.0,6920.0,6980.0,6980.0,20332600
2023-04-21,7010.0,7070.0,6850.0,6880.0,6880.0,18332000
2023-04-24,6820.0,6880.0,6700.0,6790.0,6790.0,17217500
2023-04-25,6820.0,6880.0,6700.0,6730.0,6730.0,10495800
2023-04-26,6700.0,6770.0,6600.0,6770.0,6770.0,13577200
2023-04-27,6920.0,6950.0,6790.0,6820.0,6820.0,13158100
2023-04-28,6880.0,6880.0,6790.0,6820.0,6820.0,8297600
2023-05-04,6920.0,6950.0,6770.0,6790.0,6790.0,11679100
2023-05-05,6790.0,6820.0,6730.0,6730.0,6730.0,10767500
2023-05-08,6790.0,6920.0,6770.0,6880.0,6880.0,11017100
2023-05-09,6950.0,6950.0,6850.0,6880.0,6880.0,9077200
2023-05-10,6920.0,7160.0,6880.0,7140.0,7140.0,23322100
2023-05-11,7190.0,7190.0,7070.0,7070.0,7070.0,12245100
2023-05-12,7070.0,7140.0,7010.0,7100.0,7100.0,11578200
2023-05-15,7190.0,7250.0,7100.0,7100.0,7100.0,16910500
2023-05-16,7100.0,7160.0,7010.0,7100.0,7100.0,20332700
2023-05-17,7140.0,7190.0,6980.0,7070.0,7070.0,25237900
2023-05-18,7190.0,7190.0,7070.0,7100.0,7100.0,14771300
2023-05-19,7140.0,7280.0,7030.0,7250.0,7250.0,31272600
2023-05-22,7250.0,7370.0,7190.0,7370.0,7370.0,29026700
2023-05-23,7370.0,7440.0,7190.0,7220.0,7220.0,19506700
2023-05-24,7370.0,7370.0,7220.0,7280.0,7280.0,25117600
2023-05-25,7250.0,7250.0,7070.0,7220.0,7220.0,31823800
2023-05-26,7220.0,7220.0,7100.0,7100.0,7100.0,20266500
2023-05-29,7160.0,7250.0,7140.0,7190.0,7190.0,18598300
2023-05-30,7190.0,7250.0,7160.0,7220.0,7220.0,12309000
2023-05-31,7250.0,7280.0,7190.0,7220.0,7220.0,27507000
2023-06-01,7220.0,7250.0,7160.0,7220.0,7220.0,20001400
2023-06-02,7340.0,7490.0,7300.0,7400.0,7400.0,46106300
2023-06-05,7520.0,7620.0,7440.0,7600.0,7600.0,44911100
2023-06-06,7490.0,7690.0,7490.0,7690.0,7690.0,30953000
2023-06-07,7690.0,7750.0,7520.0,7550.0,7550.0,40764600
2023-06-08,7550.0,7600.0,7400.0,7490.0,7490.0,45928500
2023-06-09,7520.0,7520.0,7340.0,7470.0,7470.0,24689500
2023-06-12,7520.0,7550.0,7400.0,7490.0,7490.0,14184100
2023-06-13,7550.0,7620.0,7490.0,7520.0,7520.0,20571800
2023-06-14,7550.0,7710.0,7520.0,7710.0,7710.0,49010700
2023-06-15,7690.0,7750.0,7550.0,7650.0,7650.0,21630700
2023-06-16,7690.0,7870.0,7620.0,7750.0,7750.0,42911900
2023-06-19,7750.0,7900.0,7690.0,7870.0,7870.0,39105500
2023-06-20,7920.0,7920.0,7750.0,7810.0,7810.0,18451100
2023-06-21,7840.0,7870.0,7750.0,7810.0,7810.0,24787400
2023-06-22,7840.0,7900.0,7810.0,7810.0,7810.0,20290400
2023-06-23,7870.0,7990.0,7810.0,7870.0,7870.0,21561700
2023-06-26,7900.0,7950.0,7770.0,7840.0,7840.0,22108100
2023-06-27,7840.0,7900.0,7770.0,7810.0,7810.0,11679200
2023-06-28,7840.0,7920.0,7810.0,7900.0,7900.0,16756900
2023-06-29,7920.0,7950.0,7750.0,7750.0,7750.0,16040200
2023-06-30,7750.0,7770.0,7690.0,7690.0,7690.0,11530000
2023-07-03,7710.0,8050.000000000001,7710.0,7950.0,7950.0,34880800
2023-07-04,8050.000000000001,8200.0,7990.0,8150.0,8150.0,29818700
2023-07-05,8230.0,8230.0,8070.0,8070.0,8070.0,16471900
2023-07-06,8070.0,8150.0,7900.0,8010.0,8010.0,26816000
2023-07-07,8070.0,8330.0,8010.0,8300.0,8300.0,25163700
2023-07-10,8370.0,8390.0,8270.0,8300.0,8300.0,21295600
2023-07-11,8370.0,8450.0,8300.0,8370.0,8370.0,20698000
2023-07-12,8370.0,8450.0,8270.0,8450.0,8450.0,20320400
2023-07-13,8450.0,8520.0,8390.0,8480.0,8480.0,15370000
2023-07-14,8540.0,8540.0,8300.0,8420.0,8420.0,17825300
2023-07-17,8480.0,8480.0,8390.0,8420.0,8420.0,12225400
2023-07-18,8540.0,8720.0,8480.0,8680.0,8680.0,24216300
2023-07-19,8750.0,8790.0,8670.0,8670.0,8670.0,14338100
2023-07-20,8670.0,8880.0,8630.0,8830.0,8830.0,25642800
2023-07-21,8830.0,8980.0,8830.0,8850.0,8850.0,37116300
2023-07-24,9140.0,9210.0,9060.0,9140.0,9140.0,23603900
2023-07-25,9210.0,9360.0,9100.0,9140.0,9140.0,19097700
2023-07-26,9180.0,9180.0,9060.0,9140.0,9140.0,14670100
2023-07-27,9140.0,9140.0,8960.0,9060.0,9060.0,20487700
2023-07-28,9030.0,9180.0,8960.0,9140.0,9140.0,15324900
2023-07-31,9140.0,9210.0,9060.0,9140.0,9140.0,19314300
2023-08-01,9140.0,9250.0,9100.0,9100.0,9100.0,21059400
2023-08-02,9100.0,9180.0,9060.0,9180.0,9180.0,19386700
2023-08-03,9210.0,9210.0,9100.0,9180.0,9180.0,15685300
2023-08-04,9210.0,9650.0,9180.0,9650.0,9650.0,42082400
2023-08-07,9650.0,9870.0,9650.0,9750.0,9750.0,26413300
2023-08-08,9820.0,9820.0,9600.0,9600.0,9600.0,23779300
2023-08-09,9570.0,9720.0,9510.0,9540.0,9540.0,18462400
2023-08-10,9540.0,9600.0,9360.0,9380.0,9380.0,20079800
2023-08-11,9380.0,9510.0,9210.0,9380.0,9380.0,20189600
2023-08-14,9430.0,9460.0,9320.0,9380.0,9380.0,21803200
2023-08-15,9380.0,9510.0,9360.0,9380.0,9380.0,14745000
2023-08-16,9380.0,9510.0,9320.0,9360.0,9360.0,16732100
2023-08-17,9380.0,9430.0,9320.0,9320.0,9320.0,17716400
2023-08-18,9320.0,9320.0,8690.0,8690.0,8690.0,37958200
2023-08-21,8630.0,8910.0,8530.0,8820.0,8820.0,26208600
2023-08-22,8850.0,8880.0,8530.0,8770.0,8770.0,17962900
2023-08-23,8850.0,8880.0,8630.0,8690.0,8690.0,16809600
2023-08-24,8690.0,8770.0,8630.0,8770.0,8770.0,14319400
2023-08-25,8770.0,8770.0,8670.0,8670.0,8670.0,13010600
2023-08-28,8690.0,8820.0,8670.0,8770.0,8770.0,16026400
2023-08-29,8820.0,8990.0,8770.0,8880.0,8880.0,19938200
2023-08-30,8880.0,8960.0,8850.0,8880.0,8880.0,14692100
2023-08-31,8960.0,9030.0,8880.0,9030.0,9030.0,18939200
2023-09-05,9060.0,9360.0,9060.0,9180.0,9180.0,35375400
2023-09-06,9180.0,9280.0,9140.0,9180.0,9180.0,21253400
2023-09-07,9210.0,9380.0,9210.0,9250.0,9250.0,35277000
2023-09-08,9280.0,9320.0,9210.0,9210.0,9210.0,20588000
2023-09-11,9280.0,9280.0,8910.0,8910.0,8910.0,33796000
2023-09-12,8990.0,9100.0,8850.0,9100.0,9100.0,22481000
2023-09-13,9140.0,9180.0,8910.0,8960.0,8960.0,20550400
2023-09-14,8990.0,9180.0,8910.0,8910.0,8910.0,28077200
