date,Open,High,Low,Close,Adj Close,Volume
2019-08-07,3560.0,3800.0,3560.0,3700.0,3700.0,2129709
2019-08-08,3690.0,3760.0,3690.0,3750.0,3750.0,850810
2019-08-09,3730.0,3790.0,3730.0,3750.0,3750.0,1072208
2019-08-12,3730.0,3750.0,3690.0,3730.0,3730.0,1009659
2019-08-13,3730.0,3750.0,3650.0,3670.0,3670.0,816814
2019-08-14,3750.0,3910.0,3720.0,3750.0,3750.0,613823
2019-08-15,3750.0,3960.0,3690.0,3930.0,3930.0,1110270
2019-08-16,3930.0,4110.0,3910.0,4070.0000000000005,4070.0000000000005,2004650
2019-08-19,4090.0,4160.0,4019.9999999999995,4030.0000000000005,4030.0000000000005,999354
2019-08-20,4040.0,4070.0000000000005,4019.9999999999995,4030.0000000000005,4030.0000000000005,808641
2019-08-21,4030.0000000000005,4090.0,3980.0,4030.0000000000005,4030.0000000000005,849199
2019-08-22,4070.0000000000005,4070.0000000000005,3960.0,3960.0,3960.0,1212959
2019-08-23,3930.0,3980.0,3930.0,3960.0,3960.0,674649
2019-08-26,3960.0,3960.0,3890.0,3890.0,3890.0,581693
2019-08-27,3910.0,4040.0,3890.0,3960.0,3960.0,696571
2019-08-28,3960.0,3980.0,3840.0,3890.0,3890.0,589189
2019-08-29,3890.0,3910.0,3840.0,3870.0,3870.0,299058
2019-08-30,3870.0,3960.0,3840.0,3870.0,3870.0,283709
2019-09-03,3870.0,4019.9999999999995,3840.0,3910.0,3910.0,1892779
2019-09-04,3930.0,3930.0,3890.0,3890.0,3890.0,470773
2019-09-05,3910.0,3930.0,3890.0,3910.0,3910.0,200639
2019-09-06,3910.0,3930.0,3350.0,3910.0,3910.0,394104
2019-09-09,3890.0,3910.0,3320.0,3820.0,3820.0,373373
2019-09-10,3870.0,3870.0,3300.0,3720.0,3720.0,1160010
2019-09-11,3750.0,3790.0,3210.0,3750.0,3750.0,363566
2019-09-12,3750.0,3840.0,3750.0,3820.0,3820.0,275870
2019-09-13,3790.0,3930.0,3750.0,3890.0,3890.0,421173
2019-09-16,3910.0,3930.0,3840.0,3870.0,3870.0,634311
2019-09-17,3870.0,3870.0,3320.0,3820.0,3820.0,446116
2019-09-18,3870.0,3870.0,3790.0,3810.0,3810.0,523204
2019-09-19,3800.0,3840.0,3790.0,3820.0,3820.0,284498
2019-09-20,3820.0,3870.0,3800.0,3820.0,3820.0,339186
2019-09-23,3820.0,3840.0,3800.0,3800.0,3800.0,423166
2019-09-24,3800.0,3840.0,3800.0,3840.0,3840.0,259714
2019-09-25,3820.0,3840.0,3800.0,3820.0,3820.0,545662
2019-09-26,3820.0,4040.0,3820.0,4030.0000000000005,4030.0000000000005,3517190
2019-09-27,4019.9999999999995,4040.0,3960.0,3960.0,3960.0,1505276
2019-09-30,4019.9999999999995,4030.0000000000005,3960.0,3980.0,3980.0,905936
2019-10-01,4030.0000000000005,4030.0000000000005,3930.0,4019.9999999999995,4019.9999999999995,953689
2019-10-02,3980.0,4130.0,3960.0,4090.0,4090.0,4110128
2019-10-03,4070.0000000000005,4130.0,4030.0000000000005,4110.0,4110.0,1141200
2019-10-04,4110.0,4230.0,4070.0000000000005,4070.0000000000005,4070.0000000000005,2102803
2019-10-07,4090.0,4110.0,3910.0,3960.0,3960.0,1518344
2019-10-08,4040.0,4040.0,3400.0,3980.0,3980.0,855694
2019-10-09,3980.0,4040.0,3980.0,4019.9999999999995,4019.9999999999995,434738
2019-10-10,4030.0000000000005,4260.0,3980.0,4019.9999999999995,4019.9999999999995,1500369
2019-10-11,4019.9999999999995,4040.0,3980.0,4030.0000000000005,4030.0000000000005,203731
2019-10-14,4030.0000000000005,4130.0,4030.0000000000005,4110.0,4110.0,1235571
2019-10-15,4110.0,4160.0,4090.0,4160.0,4160.0,1318065
2019-10-16,4170.0,4210.0,4040.0,4070.0000000000005,4070.0000000000005,1899559
2019-10-17,4040.0,4070.0000000000005,3980.0,4030.0000000000005,4030.0000000000005,1005710
2019-10-18,3980.0,4030.0000000000005,3960.0,3960.0,3960.0,945734
2019-10-21,3960.0,3980.0,3870.0,3890.0,3890.0,1673569
