date,Open,High,Low,Close,Adj Close,Volume
2022-07-11,6730.0,6780.0,6580.0,6610.0,6610.0,4912700
2022-07-12,6610.0,6820.0,6600.0,6820.0,6820.0,3665000
2022-07-13,6820.0,7170.0,6820.0,7050.0,7050.0,10205200
2022-07-14,6930.0,7200.0,6930.0,7110.0,7110.0,6453300
2022-07-15,7120.0,7280.0,7110.0,7120.0,7120.0,6349100
2022-07-18,7170.0,7300.0,7110.0,7170.0,7170.0,6399900
2022-07-19,7120.0,7170.0,6950.0,7080.0,7080.0,4784800
2022-07-20,7150.0,7230.0,7120.0,7200.0,7200.0,4711100
2022-07-21,7280.0,7590.0,7260.0,7470.0,7470.0,12029100
2022-07-22,7590.0,7660.0,7330.0,7330.0,7330.0,11043100
2022-07-25,7330.0,7470.0,7280.0,7440.0,7440.0,5452800
2022-07-26,7440.0,7530.0,7330.0,7480.0,7480.0,6284400
2022-07-27,7440.0,7780.0,7410.0,7780.0,7780.0,13683400
2022-07-28,7990.0,8060.000000000001,7810.0,7940.0,7940.0,12271600
2022-07-29,7990.0,7990.0,7710.0,7740.0,7740.0,6330700
2022-08-01,7860.0,8100.0,7740.0,8020.0,8020.0,8339600
2022-08-02,8039.999999999999,8060.000000000001,7940.0,7990.0,7990.0,5635000
2022-08-03,8039.999999999999,8150.0,7940.0,8150.0,8150.0,6583900
2022-08-04,8150.0,8260.0,8060.000000000001,8160.0,8160.0,6406800
2022-08-05,8200.0,8200.0,8020.0,8200.0,8200.0,5021500
2022-08-08,8220.0,8220.0,8100.0,8119.999999999999,8119.999999999999,4608000
2022-08-09,8150.0,8160.0,7860.0,7910.0,7910.0,8597800
2022-08-10,7910.0,7990.0,7810.0,7810.0,7810.0,4916000
2022-08-11,7910.0,8020.0,7740.0,7810.0,7810.0,5153700
2022-08-12,7810.0,7970.0,7780.0,7940.0,7940.0,3455900
2022-08-15,7990.0,8330.0,7990.0,8220.0,8220.0,9557400
2022-08-16,8220.0,8260.0,8119.999999999999,8160.0,8160.0,3208800
2022-08-17,8119.999999999999,8200.0,8060.000000000001,8060.000000000001,8060.000000000001,4075700
2022-08-18,8039.999999999999,8100.0,7940.0,7970.0,7970.0,4386400
2022-08-19,7990.0,8039.999999999999,7890.0,7910.0,7910.0,3367700
2022-08-22,7890.0,7970.0,7780.0,7890.0,7890.0,3173300
2022-08-23,7830.0,8039.999999999999,7830.0,8039.999999999999,8039.999999999999,3989700
2022-08-24,8039.999999999999,8100.0,7990.0,8020.0,8020.0,3332700
2022-08-25,8100.0,8200.0,8039.999999999999,8119.999999999999,8119.999999999999,6804900
2022-08-26,8200.0,8200.0,8020.0,8039.999999999999,8039.999999999999,4268100
2022-08-29,7890.0,7940.0,7680.0,7890.0,7890.0,4576300
2022-08-30,7990.0,8100.0,7890.0,8020.0,8020.0,4242100
2022-08-31,8020.0,8039.999999999999,7910.0,8039.999999999999,8039.999999999999,2707500
2022-09-05,8020.0,8150.0,7940.0,8020.0,8020.0,3499100
2022-09-06,7990.0,8160.0,7970.0,8100.0,8100.0,4900600
2022-09-07,8100.0,8150.0,7910.0,7910.0,7910.0,5347300
2022-09-08,7940.0,7970.0,7440.0,7480.0,7480.0,5839600
2022-09-09,7560.0,7590.0,7200.0,7480.0,7480.0,5568800
2022-09-12,7590.0,7590.0,7520.0,7530.0,7530.0,1759200
2022-09-13,7530.0,7620.0,7470.0,7590.0,7590.0,1550300
2022-09-14,7360.0,7640.0,7360.0,7590.0,7590.0,2648500
2022-09-15,7620.0,7640.0,7520.0,7530.0,7530.0,1247200
2022-09-16,7520.0,7530.0,7230.0,7230.0,7230.0,3046800
2022-09-19,7230.0,7280.0,6950.0,6950.0,6950.0,2755700
2022-09-20,7050.0,7200.0,6930.0,7170.0,7170.0,2627300
2022-09-21,7170.0,7200.0,7080.0,7120.0,7120.0,1222800
2022-09-22,7080.0,7200.0,7000.0,7150.0,7150.0,2030800
2022-09-23,7170.0,7230.0,7020.0,7020.0,7020.0,1901700
2022-09-26,6610.0,6930.0,6610.0,6690.0,6690.0,3117800
2022-09-27,6730.0,6850.0,6670.0,6820.0,6820.0,1617400
2022-09-28,6730.0,6850.0,6610.0,6610.0,6610.0,1673500
2022-09-29,6780.0,6790.0,6580.0,6580.0,6580.0,2636600
