instance_id,track_target,status_target,polished_best_true_objective_target,polished_best_feasible_target,j_no_action_target,improvement_scale_target,target_regime_target,final_target,track_baseline,status_baseline,polished_best_true_objective_baseline,polished_best_feasible_baseline,j_no_action_baseline,improvement_scale_baseline,target_regime_baseline,final_baseline,uplift,uplift_normalized,comparison,target
c25_normal_20260622_banking_concentrated,qaoa,OK,1.3071729869859308,True,1.7961445698544565,0.4889715828685257,normal,1.3071729869859308,classical_true,OK,1.3075192814825949,True,1.7961445698544565,0.4889715828685257,normal,1.3075192814825949,0.0003462944966641235,0.0007082098608524554,qaoa_vs_classical_true,qaoa
c27_normal_20240222_do_not_sell,qaoa,OK,1.1760250870080995,True,1.3004114341961426,0.12438634718804287,normal,1.1760250870080995,classical_true,OK,1.1760250870080995,True,1.3004114341961426,0.12438634718804287,normal,1.1760250870080995,0.0,0.0,qaoa_vs_classical_true,qaoa
c29_normal_20240321_diversified,qaoa,OK,1.1537487931548769,True,1.5433272426998297,0.3895784495449528,normal,1.1537487931548769,classical_true,OK,1.1537487931548769,True,1.5433272426998297,0.3895784495449528,normal,1.1537487931548769,0.0,0.0,qaoa_vs_classical_true,qaoa
c01_normal_20240222_banking_concentrated,qaoa,OK,1.211222690888393,True,1.705472386378514,0.494249695490121,normal,1.211222690888393,classical_surrogate,OK,1.2120060970770743,True,1.705472386378514,0.494249695490121,normal,1.2120060970770743,0.0007834061886813348,0.0015850413178393015,qaoa_vs_classical_surrogate,qaoa
c02_volatile_20240102_high_volatility,qaoa,OK,1.3288236703132834,True,1.8490127913929046,0.5201891210796212,volatile,1.3288236703132834,classical_surrogate,OK,1.3288236703132834,True,1.8490127913929046,0.5201891210796212,volatile,1.3288236703132834,0.0,0.0,qaoa_vs_classical_surrogate,qaoa
c03_stress_20250408_high_cash,qaoa,OK,0.8659936772869996,True,1.1453970398815865,0.27940336259458687,stress,0.8659936772869996,classical_surrogate,OK,0.8659936772869996,True,1.1453970398815865,0.27940336259458687,stress,0.8659936772869996,0.0,0.0,qaoa_vs_classical_surrogate,qaoa
c04_normal_20240321_do_not_sell,qaoa,OK,1.1947637678328034,True,1.3162001595726194,0.12143639173981602,normal,1.1947637678328034,classical_surrogate,OK,1.1947637678328034,True,1.3162001595726194,0.12143639173981602,normal,1.1947637678328034,0.0,0.0,qaoa_vs_classical_surrogate,qaoa
c05_volatile_20240415_liquidity_constrained,qaoa,OK,1.2591453019578216,True,1.3960039170998229,0.13685861514200126,volatile,1.2591453019578216,classical_surrogate,OK,1.2591453019578216,True,1.3960039170998229,0.13685861514200126,volatile,1.2591453019578216,0.0,0.0,qaoa_vs_classical_surrogate,qaoa
c06_stress_20250509_diversified,qaoa,OK,0.9907752819218852,True,1.3648950661997814,0.37411978427789616,stress,0.9907752819218852,classical_surrogate,OK,0.9907752819218852,True,1.3648950661997814,0.37411978427789616,stress,0.9907752819218852,0.0,0.0,qaoa_vs_classical_surrogate,qaoa
c07_normal_20250311_banking_concentrated,qaoa,OK,1.1715554339130745,True,1.6544631316383933,0.48290769772531905,normal,1.1715554339130745,classical_surrogate,OK,1.1716740142429694,True,1.6544631316383933,0.48290769772531905,normal,1.1716740142429694,0.00011858032989486844,0.0002455548554173549,qaoa_vs_classical_surrogate,qaoa
c09_stress_20250408_do_not_sell,qaoa,OK,1.0331563393410574,True,1.1382224729774164,0.10506613363635897,stress,1.0331563393410574,classical_surrogate,OK,1.0331563393410574,True,1.1382224729774164,0.10506613363635897,stress,1.0331563393410574,0.0,0.0,qaoa_vs_classical_surrogate,qaoa
c10_normal_20250708_do_not_sell,qaoa,OK,1.4561127542633252,True,1.6275326866931152,0.17141993242979003,normal,1.4561127542633252,classical_surrogate,OK,1.4561127542633252,True,1.6275326866931152,0.17141993242979003,normal,1.4561127542633252,0.0,0.0,qaoa_vs_classical_surrogate,qaoa
c12_stress_20250509_banking_concentrated,qaoa,OK,0.8944696107717903,True,1.3182767277502734,0.42380711697848306,stress,0.8944696107717903,classical_surrogate,OK,0.8954281170700354,True,1.3182767277502734,0.42380711697848306,stress,0.8954281170700354,0.0009585062982451209,0.002261656918550013,qaoa_vs_classical_surrogate,qaoa
c13_normal_20250805_banking_concentrated,qaoa,OK,1.4299665041927965,True,1.928195257768965,0.49822875357616847,normal,1.4299665041927965,classical_surrogate,OK,1.4301582914173363,True,1.928195257768965,0.49822875357616847,normal,1.4301582914173363,0.00019178722453983,0.00038493808950853706,qaoa_vs_classical_surrogate,qaoa
